museum_id,object_id,image_url,http_ok,status_code,content_type,local_file_ok,valid
1,ld1-1643390182193-1643390195166-0,https://ids.si.edu/ids/download?id=FS-FSC-B-607_1-000001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190187-0,https://ids.si.edu/ids/download?id=FS-5817_10.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189295-0,https://ids.si.edu/ids/download?id=FS-8151_11.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187778-1,https://ids.si.edu/ids/download?id=FS-7765_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189427-0,https://ids.si.edu/ids/download?id=FS-F1916.254_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390184828-0,https://ids.si.edu/ids/download?id=FS-5621_02.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189222-0,https://ids.si.edu/ids/download?id=FS-7765_02.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390192899-0,https://ids.si.edu/ids/download?id=FS-7768_18.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190713-0,https://ids.si.edu/ids/download?id=FS-F1918.20_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189502-1,https://ids.si.edu/ids/download?id=FS-7728_28.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390192028-1,https://ids.si.edu/ids/download?id=FS-7405_34.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390187802-0,https://ids.si.edu/ids/download?id=FS-6741_08.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390185383-0,https://ids.si.edu/ids/download?id=FS-7361_45.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390189579-0,https://ids.si.edu/ids/download?id=FS-7603_12.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188731-0,https://ids.si.edu/ids/download?id=FS-7756_17.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189481-1,https://ids.si.edu/ids/download?id=FS-7624_19.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188642-0,https://ids.si.edu/ids/download?id=FS-8535_42.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187962-0,https://ids.si.edu/ids/download?id=FS-7453_30.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191075-0,https://ids.si.edu/ids/download?id=FS-F1919.42_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188729-0,https://ids.si.edu/ids/download?id=FS-7756_15.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189617-0,https://ids.si.edu/ids/download?id=FS-F1916.491_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189110-0,https://ids.si.edu/ids/download?id=FS-7705_20.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390194308-0,https://ids.si.edu/ids/download?id=FS-6130_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390192493-0,https://ids.si.edu/ids/download?id=FS-8086_19.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189702-0,https://ids.si.edu/ids/download?id=FS-5675_06.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187801-0,https://ids.si.edu/ids/download?id=FS-5994_12.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189664-0,https://ids.si.edu/ids/download?id=FS-5674_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188688-0,https://ids.si.edu/ids/download?id=FS-7756_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191397-0,https://ids.si.edu/ids/download?id=FS-F1932.39_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188420-0,https://ids.si.edu/ids/download?id=FS-7470_17.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186600-0,https://ids.si.edu/ids/download?id=FS-6544_10.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189379-0,https://ids.si.edu/ids/download?id=FS-5781_12.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186609-0,https://ids.si.edu/ids/download?id=FS-7406_08.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390184345-0,https://ids.si.edu/ids/download?id=FS-6047_03.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189438-0,https://ids.si.edu/ids/download?id=FS-7760_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189619-0,https://ids.si.edu/ids/download?id=FS-F1916.493_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191379-0,https://ids.si.edu/ids/download?id=FS-F1932.15a-b_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186746-1,https://ids.si.edu/ids/download?id=FS-7436_25.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188873-0,https://ids.si.edu/ids/download?id=FS-8239_06.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188377-0,https://ids.si.edu/ids/download?id=FS-7430_08.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190235-0,https://ids.si.edu/ids/download?id=FS-F1917.367_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191133-0,https://ids.si.edu/ids/download?id=FS-5847_07.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191159-0,https://ids.si.edu/ids/download?id=FS-5372_09.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191080-0,https://ids.si.edu/ids/download?id=FS-F1919.45_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187742-1,https://ids.si.edu/ids/download?id=FS-7372_13.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189386-0,https://ids.si.edu/ids/download?id=FS-7624_13.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390191146-0,https://ids.si.edu/ids/download?id=FS-8278_13.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390187859-0,https://ids.si.edu/ids/download?id=FS-7436_45.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390184156-0,https://ids.si.edu/ids/download?id=FS-5113_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190731-0,https://ids.si.edu/ids/download?id=FS-F1918.33_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390182438-0,https://ids.si.edu/ids/download?id=FS-8148_04.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189135-1,https://ids.si.edu/ids/download?id=FS-7631_07.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189630-0,https://ids.si.edu/ids/download?id=FS-F1916.507_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189901-0,https://ids.si.edu/ids/download?id=FS-F1917.37_001.jpg,0,0,"HTTPSConnectionPool(host='ids.si.edu', port=443): Read timed out. (read timeout=12.0)",1,1
1,ld1-1643390182193-1643390190192-0,https://ids.si.edu/ids/download?id=FS-5817_11.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390196424-0,https://ids.si.edu/ids/download?id=FS-FSC-O-35_2.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186616-0,https://ids.si.edu/ids/download?id=FS-7406_16.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390185489-0,https://ids.si.edu/ids/download?id=FS-5113_08.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188891-0,https://ids.si.edu/ids/download?id=FS-7471_26.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187880-0,https://ids.si.edu/ids/download?id=FS-8109_02.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191144-0,https://ids.si.edu/ids/download?id=FS-5847_11.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186431-0,https://ids.si.edu/ids/download?id=FS-7754_37.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189904-0,https://ids.si.edu/ids/download?id=FS-F1917.41_001-000001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189273-0,https://ids.si.edu/ids/download?id=FS-5772_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189299-1,https://ids.si.edu/ids/download?id=FS-5779_11.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189819-1,https://ids.si.edu/ids/download?id=FS-7775_20.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390188926-0,https://ids.si.edu/ids/download?id=FS-7395_15.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390188685-0,https://ids.si.edu/ids/download?id=FS-7357_02.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188863-0,https://ids.si.edu/ids/download?id=FS-7705_04.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189624-0,https://ids.si.edu/ids/download?id=FS-F1916.500_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188036-0,https://ids.si.edu/ids/download?id=FS-5712_03.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189269-1,https://ids.si.edu/ids/download?id=FS-8042_23.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187956-0,https://ids.si.edu/ids/download?id=FS-7453_08.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186597-1,https://ids.si.edu/ids/download?id=FS-6543_07.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187967-0,https://ids.si.edu/ids/download?id=FS-7325_45.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390196422-1,https://ids.si.edu/ids/download?id=FS-FSC-O-33_1.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390202183-0,https://ids.si.edu/ids/download?id=FS-FSC-W-23.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390196419-0,https://ids.si.edu/ids/download?id=FS-FSC-O-26_1.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190340-0,https://ids.si.edu/ids/download?id=FS-5818_06.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186715-0,https://ids.si.edu/ids/download?id=FS-5993_03.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188279-0,https://ids.si.edu/ids/download?id=FS-7512_03.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390192909-0,https://ids.si.edu/ids/download?id=FS-6072_10.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390183796-0,https://ids.si.edu/ids/download?id=FS-8228_04.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191082-0,https://ids.si.edu/ids/download?id=FS-F1919.46_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187681-0,https://ids.si.edu/ids/download?id=FS-8216_03.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190180-0,https://ids.si.edu/ids/download?id=FS-5814_04.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190752-0,https://ids.si.edu/ids/download?id=FS-7512_13.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186748-0,https://ids.si.edu/ids/download?id=FS-7369_11.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189268-0,https://ids.si.edu/ids/download?id=FS-5771_10.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190032-0,https://ids.si.edu/ids/download?id=FS-7491_03.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191999-0,https://ids.si.edu/ids/download?id=FS-F1948.24_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186623-0,https://ids.si.edu/ids/download?id=FS-7410_15.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187961-0,https://ids.si.edu/ids/download?id=FS-8052_12.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189924-0,https://ids.si.edu/ids/download?id=FS-F1917.65_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390195107-0,https://ids.si.edu/ids/download?id=FS-8513_24.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189580-0,https://ids.si.edu/ids/download?id=FS-7603_13.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187749-1,https://ids.si.edu/ids/download?id=FS-7726_04.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189609-0,https://ids.si.edu/ids/download?id=FS-7726_19.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390191098-0,https://ids.si.edu/ids/download?id=FS-7603_23.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186489-0,https://ids.si.edu/ids/download?id=FS-8087_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189700-0,https://ids.si.edu/ids/download?id=FS-7475_20.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188657-0,https://ids.si.edu/ids/download?id=FS-7755_41.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188676-0,https://ids.si.edu/ids/download?id=FS-7068_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189055-0,https://ids.si.edu/ids/download?id=FS-8085_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189895-0,https://ids.si.edu/ids/download?id=FS-F1917.31_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189225-0,https://ids.si.edu/ids/download?id=FS-7765_04.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188358-0,https://ids.si.edu/ids/download?id=FS-7406_31.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189518-0,https://ids.si.edu/ids/download?id=FS-F1916.369_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189551-0,https://ids.si.edu/ids/download?id=FS-F1916.410_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190077-0,https://ids.si.edu/ids/download?id=FS-7652_21.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188764-0,https://ids.si.edu/ids/download?id=FS-F1913.121_003.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390191169-0,https://ids.si.edu/ids/download?id=FS-5124_06.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390190074-0,https://ids.si.edu/ids/download?id=FS-7737_18.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191301-0,https://ids.si.edu/ids/download?id=FS-8085_08.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188007-1,https://ids.si.edu/ids/download?id=FS-8042_19.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189633-0,https://ids.si.edu/ids/download?id=FS-F1916.511_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187791-0,https://ids.si.edu/ids/download?id=FS-5993_11.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189380-0,https://ids.si.edu/ids/download?id=FS-5781_13.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189369-0,https://ids.si.edu/ids/download?id=FS-7534_19.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191471-0,https://ids.si.edu/ids/download?id=FS-7775_25.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190718-0,https://ids.si.edu/ids/download?id=FS-F1918.24_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188419-0,https://ids.si.edu/ids/download?id=FS-7470_12.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189263-0,https://ids.si.edu/ids/download?id=FS-8459_28.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390187737-0,https://ids.si.edu/ids/download?id=FS-5715_13.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189394-0,https://ids.si.edu/ids/download?id=FS-7690_19.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390188434-0,https://ids.si.edu/ids/download?id=FS-5807_05.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390188741-1,https://ids.si.edu/ids/download?id=FS-7727_07.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186586-0,https://ids.si.edu/ids/download?id=FS-5922_11.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189283-1,https://ids.si.edu/ids/download?id=FS-5772_12.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191153-0,https://ids.si.edu/ids/download?id=FS-5372_02.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390185476-0,https://ids.si.edu/ids/download?id=FS-7372_03.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190698-0,https://ids.si.edu/ids/download?id=FS-7758_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189976-0,https://ids.si.edu/ids/download?id=FS-8151_14.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191162-0,https://ids.si.edu/ids/download?id=FS-5824_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189699-0,https://ids.si.edu/ids/download?id=FS-5908_09.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390196364-0,https://ids.si.edu/ids/download?id=FS-FSC-M-72_1.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189131-0,https://ids.si.edu/ids/download?id=FS-7624_04.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188750-0,https://ids.si.edu/ids/download?id=FS-7700_13.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187975-0,https://ids.si.edu/ids/download?id=FS-7465_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191085-0,https://ids.si.edu/ids/download?id=FS-F1919.50_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188338-0,https://ids.si.edu/ids/download?id=FS-7406_25.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390192355-0,https://ids.si.edu/ids/download?id=FS-7694_22.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390185006-0,https://ids.si.edu/ids/download?id=FS-7347_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189224-1,https://ids.si.edu/ids/download?id=FS-F1915.331_772803.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189034-0,https://ids.si.edu/ids/download?id=FS-7705_10.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390186523-0,https://ids.si.edu/ids/download?id=FS-7479_14.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390190724-0,https://ids.si.edu/ids/download?id=FS-F1918.28_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187803-0,https://ids.si.edu/ids/download?id=FS-7606_22.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186610-0,https://ids.si.edu/ids/download?id=FS-7406_09.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190721-0,https://ids.si.edu/ids/download?id=FS-F1918.26_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188514-0,https://ids.si.edu/ids/download?id=FS-7775_09.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188710-0,https://ids.si.edu/ids/download?id=FS-6742_09.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188063-1,https://ids.si.edu/ids/download?id=FS-5908_07.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188956-0,https://ids.si.edu/ids/download?id=FS-6390_03.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189316-0,https://ids.si.edu/ids/download?id=FS-8056_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190029-0,https://ids.si.edu/ids/download?id=FS-7775_21.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390189860-0,https://ids.si.edu/ids/download?id=FS-F1916.760_001.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390186555-0,https://ids.si.edu/ids/download?id=FS-F1909.239_005.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390188988-0,https://ids.si.edu/ids/download?id=FS-5755_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187782-0,https://ids.si.edu/ids/download?id=FS-7680_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188708-1,https://ids.si.edu/ids/download?id=FS-7926_10.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390187771-0,https://ids.si.edu/ids/download?id=FS-7726_08.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189485-0,https://ids.si.edu/ids/download?id=FS-7631_31.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191399-0,https://ids.si.edu/ids/download?id=FS-F1932.42_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188025-0,https://ids.si.edu/ids/download?id=FS-5711_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186608-0,https://ids.si.edu/ids/download?id=FS-7406_06.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188749-0,https://ids.si.edu/ids/download?id=FS-7727_10.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189241-0,https://ids.si.edu/ids/download?id=FS-7435_08.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189397-0,https://ids.si.edu/ids/download?id=FS-7706_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191199-0,https://ids.si.edu/ids/download?id=FS-7531_28.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191400-0,https://ids.si.edu/ids/download?id=FS-F1932.44_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189112-0,https://ids.si.edu/ids/download?id=FS-7737_10.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190084-0,https://ids.si.edu/ids/download?id=FS-7729_23.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191201-1,https://ids.si.edu/ids/download?id=FS-8536_21.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390184722-0,https://ids.si.edu/ids/download?id=FS-5452_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189229-0,https://ids.si.edu/ids/download?id=FS-6729_06.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390185394-1,https://ids.si.edu/ids/download?id=FS-7997_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188023-0,https://ids.si.edu/ids/download?id=FS-5711_02.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190272-0,https://ids.si.edu/ids/download?id=FS-F1917.386_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189318-0,https://ids.si.edu/ids/download?id=FS-5782_09.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390187870-0,https://ids.si.edu/ids/download?id=FS-7112_06.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390187688-0,https://ids.si.edu/ids/download?id=FS-6972_06.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189226-0,https://ids.si.edu/ids/download?id=FS-7705_28.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390202184-1,https://ids.si.edu/ids/download?id=FS-FSC-W-25.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189833-0,https://ids.si.edu/ids/download?id=FS-7742_27.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189126-0,https://ids.si.edu/ids/download?id=FS-7775_13.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390191171-1,https://ids.si.edu/ids/download?id=FS-5111_04.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191132-0,https://ids.si.edu/ids/download?id=FS-8242_24.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390189894-0,https://ids.si.edu/ids/download?id=FS-F1917.30_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189906-0,https://ids.si.edu/ids/download?id=FS-F1917.43_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189086-0,https://ids.si.edu/ids/download?id=FS-7737_08.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189155-0,https://ids.si.edu/ids/download?id=FS-8239_13.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186671-0,https://ids.si.edu/ids/download?id=FS-7755_09.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390185502-0,https://ids.si.edu/ids/download?id=FS-7916_12.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191184-0,https://ids.si.edu/ids/download?id=FS-7700_23.jpg,0,0,"('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",1,1
1,ld1-1643390182193-1643390186763-1,https://ids.si.edu/ids/download?id=FS-7583_28.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186611-0,https://ids.si.edu/ids/download?id=FS-7406_10.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189629-0,https://ids.si.edu/ids/download?id=FS-F1916.506_001.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390191150-0,https://ids.si.edu/ids/download?id=FS-F1919.140_002.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390190984-0,https://ids.si.edu/ids/download?id=FS-7694_17.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189366-1,https://ids.si.edu/ids/download?id=FS-5635_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390186544-0,https://ids.si.edu/ids/download?id=FS-7459_40.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188571-0,https://ids.si.edu/ids/download?id=FS-7700_12.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390188018-0,https://ids.si.edu/ids/download?id=FS-8251_01.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390183796-1,https://ids.si.edu/ids/download?id=FS-8228_05.jpg,1,200,unknown,1,1
1,ld1-1643390182193-1643390189611-0,https://ids.si.edu/ids/download?id=FS-7729_10.jpg,1,200,unknown,1,1
