from,relation,to
entity:artifact:2:146523,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95516_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146524,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:DDC241874_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC231752_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241866_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241867_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241875_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241876_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:61515_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95519_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:53948_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146525,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:DDC253417_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253294_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253416_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC253418_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95521_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146526,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95523_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146527,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95525_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95526_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146528,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95528_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95529_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146529,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:770044/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770043/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770046/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:770045/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95534_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146554,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:CARP00271_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG001002_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146559,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:DDC241869_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241868_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241870_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241871_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241872_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:DDC241873_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS95520_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:53947_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:61515_dynmc/full/!800,800/0/default.jpg"
entity:artifact:2:146561,imageUrls,"https://nrs.harvard.edu/urn-3:HUAM:VRS95522_dynmc/full/!800,800/0/default.jpg"
