from,relation,to
entity:artifact:1:ld1-1643390182193-1643390187880-1,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390187881-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187882-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187883-0,periodEndYear,1400
entity:artifact:1:ld1-1643390182193-1643390187884-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187885-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187886-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187906-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187914-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187914-1,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187921-1,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390187924-0,periodEndYear,1600
entity:artifact:1:ld1-1643390182193-1643390187928-1,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187935-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187938-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187939-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187942-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187944-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187946-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187951-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187951-1,periodEndYear,1800
entity:artifact:1:ld1-1643390182193-1643390187952-0,periodEndYear,1400
entity:artifact:1:ld1-1643390182193-1643390187953-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187954-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187956-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187957-0,periodEndYear,1400
entity:artifact:1:ld1-1643390182193-1643390187959-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187960-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187961-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390187962-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187965-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187965-1,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187966-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187967-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187973-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187974-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187975-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187976-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187979-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187981-0,periodEndYear,1200
entity:artifact:1:ld1-1643390182193-1643390187982-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187983-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187984-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187987-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187988-0,periodEndYear,1640
entity:artifact:1:ld1-1643390182193-1643390187989-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187990-0,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187994-0,periodEndYear,1500
entity:artifact:1:ld1-1643390182193-1643390187994-1,periodEndYear,1700
entity:artifact:1:ld1-1643390182193-1643390187995-0,periodEndYear,1700
