from,relation,to
entity:artifact:1:ld1-1643390182193-1643390187755-0,artistBio,"American manufacturer and collector, 1854-1919"
entity:artifact:1:ld1-1643390182193-1643390187757-0,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187757-1,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187758-0,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187759-0,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187760-0,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187760-1,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187761-0,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187762-0,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187763-0,artistBio,男性人名
entity:artifact:1:ld1-1643390182193-1643390187764-1,artistBio,"American manufacturer and collector, 1854-1919"
entity:artifact:1:ld1-1643390182193-1643390187765-0,artistBio,"American manufacturer and collector, 1854-1919"
entity:artifact:1:ld1-1643390182193-1643390187768-0,artistBio,"American manufacturer and collector, 1854-1919"
entity:artifact:1:ld1-1643390182193-1643390187771-0,artistBio,"American manufacturer and collector, 1854-1919"
entity:artifact:1:ld1-1643390182193-1643390187772-1,artistBio,"American manufacturer and collector, 1854-1919"
