from,relation,to
entity:artifact:1:ld1-1643390182193-1643390187810-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187811-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187812-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187815-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187816-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187817-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187818-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187821-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187821-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187828-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187832-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187833-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187834-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187835-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187835-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187836-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187837-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187870-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187871-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187873-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187874-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187875-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187876-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187880-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187880-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187881-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187882-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187883-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187884-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187885-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187886-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187906-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187914-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187914-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187921-1,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187924-0,artistBirth,1854-02-02
entity:artifact:1:ld1-1643390182193-1643390187928-1,artistBirth,1854-02-02
