from,relation,to
entity:artifact:1:ld1-1643390182193-1643390186594-0,period,1640s; 1200s
entity:artifact:1:ld1-1643390182193-1643390186597-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186598-0,period,1200s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186599-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186600-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186606-1,period,1200s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186607-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186608-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186608-1,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186609-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186610-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186611-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186615-1,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186616-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186617-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186618-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186619-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186620-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186621-0,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186621-1,period,1800s; 1700s
entity:artifact:1:ld1-1643390182193-1643390186622-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186623-0,period,1640s; 1790s
entity:artifact:1:ld1-1643390182193-1643390186628-0,period,1500s; 1600s
entity:artifact:1:ld1-1643390182193-1643390186632-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186635-0,period,1640s; 1550s
entity:artifact:1:ld1-1643390182193-1643390186638-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186640-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186641-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186642-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186645-0,period,1640s; 1300s
entity:artifact:1:ld1-1643390182193-1643390186650-1,period,BCE 0s; BCE 1000s
entity:artifact:1:ld1-1643390182193-1643390186651-0,period,BCE 0s
entity:artifact:1:ld1-1643390182193-1643390186654-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186655-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186656-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186657-0,period,400s
entity:artifact:1:ld1-1643390182193-1643390186658-0,period,400s
entity:artifact:1:ld1-1643390182193-1643390186659-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186660-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186661-0,period,500s
entity:artifact:1:ld1-1643390182193-1643390186666-1,period,100s
entity:artifact:1:ld1-1643390182193-1643390186667-0,period,BCE 0s
