canonical_id,museum_id,object_id,field_name,raw_value,source_file
entity:artist:wenqing,1,ld1-1643390182193-1643390188328-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188330-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188334-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188338-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188339-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188349-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188351-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188354-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188358-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188417-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188419-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188420-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188422-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188423-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188434-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188435-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188437-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188891-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390188892-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189233-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189271-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189271-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189273-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189274-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189275-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189275-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189276-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189277-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189278-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189279-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189280-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189281-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189282-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189283-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189284-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189286-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189287-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189290-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189292-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189293-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189295-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189296-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189297-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189299-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189301-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189302-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189303-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189305-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189306-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189306-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189308-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189310-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189312-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189313-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189314-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189315-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189316-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189317-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189318-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189320-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189322-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189323-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189375-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189376-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189377-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189379-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189380-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189382-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189410-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189416-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189702-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189703-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189703-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189704-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189705-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189706-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189707-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189717-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189883-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189884-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189886-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189888-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189888-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189889-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189894-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189895-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189897-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189898-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189900-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189901-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189901-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189902-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189903-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189904-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189905-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189906-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189908-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189913-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189914-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189915-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189919-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189920-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189922-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189923-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189924-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189925-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189925-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189927-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189931-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189931-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189933-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189934-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189936-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189937-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189937-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189938-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189939-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189941-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189942-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189949-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189950-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189952-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189954-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189956-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189956-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189957-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189958-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189959-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189961-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189962-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189963-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189964-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189965-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189967-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189968-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189969-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189969-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189971-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189972-1,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189973-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189975-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189976-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390189998-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390190340-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wenqing,1,ld1-1643390182193-1643390190682-0,artist,Wenqing,smithsonian_institution.csv
entity:artist:wher,1,ld1-1643390182193-1643390187810-1,artist,Wher,smithsonian_institution.csv
entity:artist:william,1,ld1-1643398738600-1643398745136-0,artist,William,smithsonian_institution.csv
entity:artist:william,1,ld1-1643398738600-1643398745137-0,artist,William,smithsonian_institution.csv
entity:artist:william,1,ld1-1643398738600-1643398745138-0,artist,William,smithsonian_institution.csv
entity:artist:william,1,ld1-1643399887910-1643399957232-0,artist,William,smithsonian_institution.csv
entity:artist:william,1,ld1-1643399887910-1643399957232-1,artist,William,smithsonian_institution.csv
entity:artist:wolf,1,ld1-1643381040022-1643381057843-0,artist,Wolf,smithsonian_institution.csv
entity:artist:wong,1,ld1-1643381040022-1643381041076-1,artist,Wong,smithsonian_institution.csv
entity:artist:wong,1,ld1-1643390182193-1643390189979-0,artist,Wong,smithsonian_institution.csv
entity:artist:wong,1,ld1-1643390182193-1643390189980-0,artist,Wong,smithsonian_institution.csv
entity:artist:wong,1,ld1-1643390182193-1643390189982-0,artist,Wong,smithsonian_institution.csv
entity:artist:woods,1,ld1-1643398738600-1643398745136-0,artist,Woods,smithsonian_institution.csv
entity:artist:woods,1,ld1-1643398738600-1643398745137-0,artist,Woods,smithsonian_institution.csv
entity:artist:woods,1,ld1-1643398738600-1643398745138-0,artist,Woods,smithsonian_institution.csv
entity:artist:wu,1,ld1-1643390182193-1643390190268-0,artist,Wu,smithsonian_institution.csv
entity:artist:wu,1,ld1-1643390182193-1643390191043-0,artist,Wu,smithsonian_institution.csv
entity:artist:wu,1,ld1-1643390182193-1643390191053-0,artist,Wu,smithsonian_institution.csv
entity:artist:wu,1,ld1-1643390182193-1643390191064-0,artist,Wu,smithsonian_institution.csv
entity:artist:wu-dan-chinese,3,17.197,artist,Wu Dan (Chinese,museum_of_fine_arts_boston.csv
entity:artist:wun,1,ld1-1643390182193-1643390186523-0,artist,Wun,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189609-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189610-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189610-1,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189611-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189612-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189613-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189613-1,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189614-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189615-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189616-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189617-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189618-0,artist,Xiaoxi,smithsonian_institution.csv
entity:artist:xiaoxi,1,ld1-1643390182193-1643390189619-0,artist,Xiaoxi,smithsonian_institution.csv
