artifact_id,museum_id,object_id,title
entity:artifact:1:ld1-1643390182193-1643390186650-1,1,ld1-1643390182193-1643390186650-1,Ritual vessel
entity:artifact:1:ld1-1643390182193-1643390186651-0,1,ld1-1643390182193-1643390186651-0,Vessel
entity:artifact:1:ld1-1643390182193-1643390186654-0,1,ld1-1643390182193-1643390186654-0,Statuette: Buddhist trinity
entity:artifact:1:ld1-1643390182193-1643390186655-0,1,ld1-1643390182193-1643390186655-0,Standing Bodhisattvas
entity:artifact:1:ld1-1643390182193-1643390186656-0,1,ld1-1643390182193-1643390186656-0,Statuette: Avalokiteshvara (Kuan yin)
entity:artifact:1:ld1-1643390182193-1643390186657-0,1,ld1-1643390182193-1643390186657-0,Sakyamuni Buddha seated on a lion throne
entity:artifact:1:ld1-1643390182193-1643390186658-0,1,ld1-1643390182193-1643390186658-0,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390186659-0,1,ld1-1643390182193-1643390186659-0,Standing Bodhisattva
entity:artifact:1:ld1-1643390182193-1643390186660-0,1,ld1-1643390182193-1643390186660-0,Statuette
entity:artifact:1:ld1-1643390182193-1643390186661-0,1,ld1-1643390182193-1643390186661-0,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390186666-1,1,ld1-1643390182193-1643390186666-1,Mirror (<em>chien</em>)
entity:artifact:1:ld1-1643390182193-1643390186667-0,1,ld1-1643390182193-1643390186667-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390186668-1,1,ld1-1643390182193-1643390186668-1,Mirror
entity:artifact:1:ld1-1643390182193-1643390186670-0,1,ld1-1643390182193-1643390186670-0,Ritual vessel (<em>pou</em>)
entity:artifact:1:ld1-1643390182193-1643390186671-0,1,ld1-1643390182193-1643390186671-0,Two standing bodhisattvas
entity:artifact:1:ld1-1643390182193-1643390186672-1,1,ld1-1643390182193-1643390186672-1,Buddhist tablet
entity:artifact:1:ld1-1643390182193-1643390186673-0,1,ld1-1643390182193-1643390186673-0,Seated Buddha (<em>Shakyamuni</em>) with standing bodhisattvas
entity:artifact:1:ld1-1643390182193-1643390186675-0,1,ld1-1643390182193-1643390186675-0,"Seated Buddha (<em>Shakyamuni</em>) with bodhisattvas, monks, and lions"
entity:artifact:1:ld1-1643390182193-1643390186676-0,1,ld1-1643390182193-1643390186676-0,Buddhist stele
entity:artifact:1:ld1-1643390182193-1643390186677-0,1,ld1-1643390182193-1643390186677-0,Buddhist tablet: standing figure in high relief; right hand missing
entity:artifact:1:ld1-1643390182193-1643390186677-1,1,ld1-1643390182193-1643390186677-1,Seated bodhisattva
entity:artifact:1:ld1-1643390182193-1643390186680-0,1,ld1-1643390182193-1643390186680-0,"Standing bodhisattvas with monks, Pratyekabuddhas, lions, and apasaras"
entity:artifact:1:ld1-1643390182193-1643390186681-0,1,ld1-1643390182193-1643390186681-0,"Seated Buddhas, bodisattva (<em>Samantabhadra</em>) with elephant, and other figures"
entity:artifact:1:ld1-1643390182193-1643390186681-1,1,ld1-1643390182193-1643390186681-1,Seated Buddha (<em>Shakyamuni</em>) with standing monks and bodhisattvas (obverse) and donors (reverse)
entity:artifact:1:ld1-1643390182193-1643390186684-1,1,ld1-1643390182193-1643390186684-1,Green-glazed hu-shaped jar
entity:artifact:1:ld1-1643390182193-1643390186705-0,1,ld1-1643390182193-1643390186705-0,Tomb figure of a seated qilin
entity:artifact:1:ld1-1643390182193-1643390186706-0,1,ld1-1643390182193-1643390186706-0,Tomb figure of a standard bearer
entity:artifact:1:ld1-1643390182193-1643390186708-0,1,ld1-1643390182193-1643390186708-0,Tomb figure of a kneeling ram
entity:artifact:1:ld1-1643390182193-1643390186711-0,1,ld1-1643390182193-1643390186711-0,Ritual wine container (<em>pou</em>)
entity:artifact:1:ld1-1643390182193-1643390186711-1,1,ld1-1643390182193-1643390186711-1,Ritual vessel (<em>pien hu</em>) and stopper
entity:artifact:1:ld1-1643390182193-1643390186712-0,1,ld1-1643390182193-1643390186712-0,"Food container (<em>fu</em>), fragment"
entity:artifact:1:ld1-1643390182193-1643390186715-0,1,ld1-1643390182193-1643390186715-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390186715-1,1,ld1-1643390182193-1643390186715-1,Mirror
entity:artifact:1:ld1-1643390182193-1643390186723-0,1,ld1-1643390182193-1643390186723-0,Table
entity:artifact:1:ld1-1643390182193-1643390186746-1,1,ld1-1643390182193-1643390186746-1,Dragons in clouds
entity:artifact:1:ld1-1643390182193-1643390186747-0,1,ld1-1643390182193-1643390186747-0,Tomb figure of a female attendant
entity:artifact:1:ld1-1643390182193-1643390186748-0,1,ld1-1643390182193-1643390186748-0,Tomb figure of a female attendant
entity:artifact:1:ld1-1643390182193-1643390186760-1,1,ld1-1643390182193-1643390186760-1,"Panel with five dragons, flaming pearls, clouds, and floral patterns"
entity:artifact:1:ld1-1643390182193-1643390186761-0,1,ld1-1643390182193-1643390186761-0,The palaces and gate towers of Penglai
entity:artifact:1:ld1-1643390182193-1643390186763-0,1,ld1-1643390182193-1643390186763-0,Two poems and postscript in standard script
entity:artifact:1:ld1-1643390182193-1643390186763-1,1,ld1-1643390182193-1643390186763-1,White-robed Guanyin
entity:artifact:1:ld1-1643390182193-1643390187678-0,1,ld1-1643390182193-1643390187678-0,"Slab in low relief from mortuary chamber; design, in three registers, of horses, riders, and carts"
entity:artifact:1:ld1-1643390182193-1643390187681-0,1,ld1-1643390182193-1643390187681-0,Xiao Yi obtaining the Lanting Manuscript by trickery
entity:artifact:1:ld1-1643390182193-1643390187686-0,1,ld1-1643390182193-1643390187686-0,Seated Buddha with figures
entity:artifact:1:ld1-1643390182193-1643390187686-1,1,ld1-1643390182193-1643390187686-1,Circular plaque with Buddhist trinity on obverse and brief inscription on reverse
entity:artifact:1:ld1-1643390182193-1643390187687-0,1,ld1-1643390182193-1643390187687-0,Tomb model of a watch dog
entity:artifact:1:ld1-1643390182193-1643390187688-0,1,ld1-1643390182193-1643390187688-0,Jar
entity:artifact:1:ld1-1643390182193-1643390187734-0,1,ld1-1643390182193-1643390187734-0,Birds among peach branches
entity:artifact:1:ld1-1643390182193-1643390187735-0,1,ld1-1643390182193-1643390187735-0,Water buffaloes and herd-boys crossing a stream
entity:artifact:1:ld1-1643390182193-1643390187736-0,1,ld1-1643390182193-1643390187736-0,An immortal and a deer looking at a dragon overhead
entity:artifact:1:ld1-1643390182193-1643390187737-0,1,ld1-1643390182193-1643390187737-0,Portrait of a Han emperor
entity:artifact:1:ld1-1643390182193-1643390187740-0,1,ld1-1643390182193-1643390187740-0,Crouching tiger
entity:artifact:1:ld1-1643390182193-1643390187741-0,1,ld1-1643390182193-1643390187741-0,Small bust of Buddhist figure
entity:artifact:1:ld1-1643390182193-1643390187742-0,1,ld1-1643390182193-1643390187742-0,Ritual water basin (pan)
entity:artifact:1:ld1-1643390182193-1643390187742-1,1,ld1-1643390182193-1643390187742-1,Ritual wine container with lid (<em>you</em>)
entity:artifact:1:ld1-1643390182193-1643390187743-0,1,ld1-1643390182193-1643390187743-0,Ritual vessel (<em>you</em>) and cover
entity:artifact:1:ld1-1643390182193-1643390187744-0,1,ld1-1643390182193-1643390187744-0,Ritual grain server (<em>gui</em>) with masks
entity:artifact:1:ld1-1643390182193-1643390187745-1,1,ld1-1643390182193-1643390187745-1,Ritual wine container (<em>zun</em>) with dragons
entity:artifact:1:ld1-1643390182193-1643390187747-0,1,ld1-1643390182193-1643390187747-0,Bell (<em>yong zhong</em>)
entity:artifact:1:ld1-1643390182193-1643390187747-1,1,ld1-1643390182193-1643390187747-1,Bell (<em>yong zhong</em>)
entity:artifact:1:ld1-1643390182193-1643390187748-0,1,ld1-1643390182193-1643390187748-0,Ritual vessel (<em>pan</em>)
entity:artifact:1:ld1-1643390182193-1643390187749-0,1,ld1-1643390182193-1643390187749-0,Ritual vessel (<em>an</em>)
entity:artifact:1:ld1-1643390182193-1643390187749-1,1,ld1-1643390182193-1643390187749-1,Ritual wine vesssel (<em>hu</em>) with bird-shaped cover
entity:artifact:1:ld1-1643390182193-1643390187750-0,1,ld1-1643390182193-1643390187750-0,Ritual vessel (<em>huo</em>) with bird stopper
entity:artifact:1:ld1-1643390182193-1643390187753-0,1,ld1-1643390182193-1643390187753-0,Ritual wine vessel (<em>gu</em>)
entity:artifact:1:ld1-1643390182193-1643390187753-1,1,ld1-1643390182193-1643390187753-1,Draft pole heel plate with mask (<em>taotie</em>) and dragons
entity:artifact:1:ld1-1643390182193-1643390187754-0,1,ld1-1643390182193-1643390187754-0,Ritual food vessel (gui)
entity:artifact:1:ld1-1643390182193-1643390187755-0,1,ld1-1643390182193-1643390187755-0,Ritual grain server (gui)
entity:artifact:1:ld1-1643390182193-1643390187757-0,1,ld1-1643390182193-1643390187757-0,Ritual vessel (<em>pou</em>)
entity:artifact:1:ld1-1643390182193-1643390187757-1,1,ld1-1643390182193-1643390187757-1,Ritual vessel (<em>kuei</em>) with cover
entity:artifact:1:ld1-1643390182193-1643390187758-0,1,ld1-1643390182193-1643390187758-0,Ritual wine vessel (<em>hu</em>)
entity:artifact:1:ld1-1643390182193-1643390187759-0,1,ld1-1643390182193-1643390187759-0,Ritual food vessel (<em>ding</em>)
entity:artifact:1:ld1-1643390182193-1643390187760-0,1,ld1-1643390182193-1643390187760-0,Bell (<em>niu</em>)
entity:artifact:1:ld1-1643390182193-1643390187760-1,1,ld1-1643390182193-1643390187760-1,Spearhead (<em>maotou</em>)
entity:artifact:1:ld1-1643390182193-1643390187761-0,1,ld1-1643390182193-1643390187761-0,Spearhead (<em>maotou</em>)
entity:artifact:1:ld1-1643390182193-1643390187762-0,1,ld1-1643390182193-1643390187762-0,Dagger-axe (<em>ge</em>)
entity:artifact:1:ld1-1643390182193-1643390187763-0,1,ld1-1643390182193-1643390187763-0,Dagger-axe (<em>ge</em>)
entity:artifact:1:ld1-1643390182193-1643390187764-1,1,ld1-1643390182193-1643390187764-1,Pitch-pot
entity:artifact:1:ld1-1643390182193-1643390187765-0,1,ld1-1643390182193-1643390187765-0,Ring
entity:artifact:1:ld1-1643390182193-1643390187768-0,1,ld1-1643390182193-1643390187768-0,Chariot or harness fitting
entity:artifact:1:ld1-1643390182193-1643390187771-0,1,ld1-1643390182193-1643390187771-0,Ornament with an animal mask
entity:artifact:1:ld1-1643390182193-1643390187772-1,1,ld1-1643390182193-1643390187772-1,Ritual bronze implement (<em>shao</em>)
entity:artifact:1:ld1-1643390182193-1643390187773-0,1,ld1-1643390182193-1643390187773-0,Jar
entity:artifact:1:ld1-1643390182193-1643390187774-0,1,ld1-1643390182193-1643390187774-0,Incense burner (<em>shan lu</em>) with cover
entity:artifact:1:ld1-1643390182193-1643390187778-0,1,ld1-1643390182193-1643390187778-0,Garment hook (<em>daigou</em>)
entity:artifact:1:ld1-1643390182193-1643390187778-1,1,ld1-1643390182193-1643390187778-1,Finial
entity:artifact:1:ld1-1643390182193-1643390187779-0,1,ld1-1643390182193-1643390187779-0,Chariot fitting: linchpin
entity:artifact:1:ld1-1643390182193-1643390187780-0,1,ld1-1643390182193-1643390187780-0,Draft pole heel pipe with dragons
entity:artifact:1:ld1-1643390182193-1643390187780-1,1,ld1-1643390182193-1643390187780-1,Draft pole heel pipe with mask (<em>taotie</em>)
entity:artifact:1:ld1-1643390182193-1643390187781-0,1,ld1-1643390182193-1643390187781-0,Chariot fitting: axle cap
entity:artifact:1:ld1-1643390182193-1643390187782-0,1,ld1-1643390182193-1643390187782-0,Finial
entity:artifact:1:ld1-1643390182193-1643390187782-1,1,ld1-1643390182193-1643390187782-1,"Axle cap with dragons, one of a pair"
entity:artifact:1:ld1-1643390182193-1643390187783-0,1,ld1-1643390182193-1643390187783-0,"Axle cap with dragons, one of a pair"
entity:artifact:1:ld1-1643390182193-1643390187784-0,1,ld1-1643390182193-1643390187784-0,Finial
entity:artifact:1:ld1-1643390182193-1643390187784-1,1,ld1-1643390182193-1643390187784-1,Finial
entity:artifact:1:ld1-1643390182193-1643390187785-0,1,ld1-1643390182193-1643390187785-0,Chariot fitting: axle cap
entity:artifact:1:ld1-1643390182193-1643390187786-0,1,ld1-1643390182193-1643390187786-0,Finial
entity:artifact:1:ld1-1643390182193-1643390187786-1,1,ld1-1643390182193-1643390187786-1,Mirror
entity:artifact:1:ld1-1643390182193-1643390187788-0,1,ld1-1643390182193-1643390187788-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187789-0,1,ld1-1643390182193-1643390187789-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187790-0,1,ld1-1643390182193-1643390187790-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187790-1,1,ld1-1643390182193-1643390187790-1,Mirror
entity:artifact:1:ld1-1643390182193-1643390187791-0,1,ld1-1643390182193-1643390187791-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187793-0,1,ld1-1643390182193-1643390187793-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187797-0,1,ld1-1643390182193-1643390187797-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187798-0,1,ld1-1643390182193-1643390187798-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187800-0,1,ld1-1643390182193-1643390187800-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187801-0,1,ld1-1643390182193-1643390187801-0,Mirror
entity:artifact:1:ld1-1643390182193-1643390187801-1,1,ld1-1643390182193-1643390187801-1,Mirror
entity:artifact:1:ld1-1643390182193-1643390187802-0,1,ld1-1643390182193-1643390187802-0,Buddha Mile (Maitreya)
entity:artifact:1:ld1-1643390182193-1643390187803-0,1,ld1-1643390182193-1643390187803-0,Possibly Bodhisattva Avalokiteshvara (Guanyin) with attendants
entity:artifact:1:ld1-1643390182193-1643390187804-0,1,ld1-1643390182193-1643390187804-0,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390187805-0,1,ld1-1643390182193-1643390187805-0,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390187805-1,1,ld1-1643390182193-1643390187805-1,The Buddhas Duobao (Prabhutaratna) and Sakyamuni standing side-by-side
entity:artifact:1:ld1-1643390182193-1643390187806-0,1,ld1-1643390182193-1643390187806-0,The Buddhas Duobao (<em>Sanskrit Prabhutaratna</em>) and Sakyamuni
entity:artifact:1:ld1-1643390182193-1643390187807-0,1,ld1-1643390182193-1643390187807-0,The Buddhas Duobao (<em>Sanskrit Prabhutaratna</em>) and Sakyamuni
entity:artifact:1:ld1-1643390182193-1643390187808-0,1,ld1-1643390182193-1643390187808-0,Seated Prabhutaratna Buddhas (<em>duobao</em>) with seated Shakyamuni (verso)
entity:artifact:1:ld1-1643390182193-1643390187809-0,1,ld1-1643390182193-1643390187809-0,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390187810-0,1,ld1-1643390182193-1643390187810-0,Buddhas of the Past and Present
entity:artifact:1:ld1-1643390182193-1643390187810-1,1,ld1-1643390182193-1643390187810-1,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390187811-0,1,ld1-1643390182193-1643390187811-0,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390187812-0,1,ld1-1643390182193-1643390187812-0,Standing Buddha
entity:artifact:1:ld1-1643390182193-1643390187815-0,1,ld1-1643390182193-1643390187815-0,Relief statuette of seated Buddha with nine miniature Buddhas around in low relief on wide mandorla
entity:artifact:1:ld1-1643390182193-1643390187816-1,1,ld1-1643390182193-1643390187816-1,Sakyamuni
entity:artifact:1:ld1-1643390182193-1643390187817-0,1,ld1-1643390182193-1643390187817-0,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390187818-0,1,ld1-1643390182193-1643390187818-0,Bodhisattva Avalokiteshvara (Guanyin)
entity:artifact:1:ld1-1643390182193-1643390187821-0,1,ld1-1643390182193-1643390187821-0,Vase shaped like an archaic gu
entity:artifact:1:ld1-1643390182193-1643390187821-1,1,ld1-1643390182193-1643390187821-1,Tally in the form of a tiger
entity:artifact:1:ld1-1643390182193-1643390187828-0,1,ld1-1643390182193-1643390187828-0,"Ten pictures of flowers, fruits and birds"
entity:artifact:1:ld1-1643390182193-1643390187832-0,1,ld1-1643390182193-1643390187832-0,"Water buffalo, calf, and herdboy ç§çå"
entity:artifact:1:ld1-1643390182193-1643390187833-0,1,ld1-1643390182193-1643390187833-0,Palace by a lake and distant hills
entity:artifact:1:ld1-1643390182193-1643390187834-0,1,ld1-1643390182193-1643390187834-0,Strolling to a lakeside gazebo æ¹äº­éè¦½å
entity:artifact:1:ld1-1643390182193-1643390187835-0,1,ld1-1643390182193-1643390187835-0,Pavilions by a mountain stream
entity:artifact:1:ld1-1643390182193-1643390187835-1,1,ld1-1643390182193-1643390187835-1,Palace and gardens
entity:artifact:1:ld1-1643390182193-1643390187836-0,1,ld1-1643390182193-1643390187836-0,Mule-train in snowy mountains éªå±±é©¢éå
entity:artifact:1:ld1-1643390182193-1643390187837-0,1,ld1-1643390182193-1643390187837-0,Travelers in a winter landscape å¬æ¯å±±æ°´å
entity:artifact:1:ld1-1643390182193-1643390187859-0,1,ld1-1643390182193-1643390187859-0,Eight designs of flowers
entity:artifact:1:ld1-1643390182193-1643390187870-0,1,ld1-1643390182193-1643390187870-0,River landscape in mist å±±æ°´å
entity:artifact:1:ld1-1643390182193-1643390187871-0,1,ld1-1643390182193-1643390187871-0,Landscape: two men sitting under a tree beside a waterfall
entity:artifact:1:ld1-1643390182193-1643390187873-0,1,ld1-1643390182193-1643390187873-0,Approaching the winter shore
entity:artifact:1:ld1-1643390182193-1643390187874-1,1,ld1-1643390182193-1643390187874-1,Children playing in a garden æ åº­é¢å¬°æ¯å åé 
entity:artifact:1:ld1-1643390182193-1643390187875-0,1,ld1-1643390182193-1643390187875-0,A soft-drink peddler and customers æè²¨éååé 
entity:artifact:1:ld1-1643390182193-1643390187876-0,1,ld1-1643390182193-1643390187876-0,"Ducklings, rocks, and flowers"
entity:artifact:1:ld1-1643390182193-1643390187880-0,1,ld1-1643390182193-1643390187880-0,Waiting in a pavilion for a boat
entity:artifact:1:ld1-1643390182193-1643390187880-1,1,ld1-1643390182193-1643390187880-1,Scholar arriving at a riverside pavilion
entity:artifact:1:ld1-1643390182193-1643390187881-0,1,ld1-1643390182193-1643390187881-0,The tearful parting of Su Wu and Li Ling
