museum_id,object_id,artifact_id
1,ld1-1643390182193-1643390189832-0,entity:artifact:1:ld1-1643390182193-1643390189832-0
1,ld1-1643390182193-1643390187873-0,entity:artifact:1:ld1-1643390182193-1643390187873-0
1,ld1-1643390182193-1643390191198-0,entity:artifact:1:ld1-1643390182193-1643390191198-0
1,ld1-1643390182193-1643390189248-0,entity:artifact:1:ld1-1643390182193-1643390189248-0
1,ld1-1643390182193-1643390186656-0,entity:artifact:1:ld1-1643390182193-1643390186656-0
1,ld1-1643390182193-1643390188959-0,entity:artifact:1:ld1-1643390182193-1643390188959-0
1,ld1-1643390182193-1643390187808-0,entity:artifact:1:ld1-1643390182193-1643390187808-0
1,ld1-1643390182193-1643390191177-0,entity:artifact:1:ld1-1643390182193-1643390191177-0
1,ld1-1643390182193-1643390188922-0,entity:artifact:1:ld1-1643390182193-1643390188922-0
1,ld1-1643390182193-1643390187834-0,entity:artifact:1:ld1-1643390182193-1643390187834-0
1,ld1-1643390182193-1643390189886-0,entity:artifact:1:ld1-1643390182193-1643390189886-0
1,ld1-1643390182193-1643390189147-1,entity:artifact:1:ld1-1643390182193-1643390189147-1
1,ld1-1643390182193-1643390199655-0,entity:artifact:1:ld1-1643390182193-1643390199655-0
1,ld1-1643390182193-1643390186576-0,entity:artifact:1:ld1-1643390182193-1643390186576-0
1,ld1-1643390182193-1643390191981-1,entity:artifact:1:ld1-1643390182193-1643390191981-1
1,ld1-1643390182193-1643390199654-0,entity:artifact:1:ld1-1643390182193-1643390199654-0
1,ld1-1643390182193-1643390188034-0,entity:artifact:1:ld1-1643390182193-1643390188034-0
1,ld1-1643390182193-1643390191148-0,entity:artifact:1:ld1-1643390182193-1643390191148-0
1,ld1-1643390182193-1643390189594-0,entity:artifact:1:ld1-1643390182193-1643390189594-0
1,ld1-1643390182193-1643390190027-1,entity:artifact:1:ld1-1643390182193-1643390190027-1
1,ld1-1643390182193-1643390187833-0,entity:artifact:1:ld1-1643390182193-1643390187833-0
1,ld1-1643390182193-1643390189342-0,entity:artifact:1:ld1-1643390182193-1643390189342-0
1,ld1-1643390182193-1643390192904-0,entity:artifact:1:ld1-1643390182193-1643390192904-0
1,ld1-1643390182193-1643390189821-0,entity:artifact:1:ld1-1643390182193-1643390189821-0
1,ld1-1643390182193-1643390189903-0,entity:artifact:1:ld1-1643390182193-1643390189903-0
1,ld1-1643390182193-1643390191340-0,entity:artifact:1:ld1-1643390182193-1643390191340-0
1,ld1-1643390182193-1643390191168-0,entity:artifact:1:ld1-1643390182193-1643390191168-0
1,ld1-1643390182193-1643390189089-0,entity:artifact:1:ld1-1643390182193-1643390189089-0
1,ld1-1643390182193-1643390189546-1,entity:artifact:1:ld1-1643390182193-1643390189546-1
1,ld1-1643390182193-1643390189510-0,entity:artifact:1:ld1-1643390182193-1643390189510-0
1,ld1-1643390182193-1643390190195-0,entity:artifact:1:ld1-1643390182193-1643390190195-0
1,ld1-1643390182193-1643390190696-0,entity:artifact:1:ld1-1643390182193-1643390190696-0
1,ld1-1643390182193-1643390189967-0,entity:artifact:1:ld1-1643390182193-1643390189967-0
1,ld1-1643390182193-1643390187806-0,entity:artifact:1:ld1-1643390182193-1643390187806-0
1,ld1-1643390182193-1643390191055-0,entity:artifact:1:ld1-1643390182193-1643390191055-0
1,ld1-1643390182193-1643390189628-0,entity:artifact:1:ld1-1643390182193-1643390189628-0
1,ld1-1643390182193-1643390188012-0,entity:artifact:1:ld1-1643390182193-1643390188012-0
1,ld1-1643390182193-1643390191136-0,entity:artifact:1:ld1-1643390182193-1643390191136-0
1,ld1-1643390182193-1643390189956-1,entity:artifact:1:ld1-1643390182193-1643390189956-1
1,ld1-1643390182193-1643390189681-1,entity:artifact:1:ld1-1643390182193-1643390189681-1
1,ld1-1643390182193-1643390187774-0,entity:artifact:1:ld1-1643390182193-1643390187774-0
1,ld1-1643390182193-1643390191342-1,entity:artifact:1:ld1-1643390182193-1643390191342-1
1,ld1-1643390182193-1643390189969-0,entity:artifact:1:ld1-1643390182193-1643390189969-0
1,ld1-1643390182193-1643390186651-0,entity:artifact:1:ld1-1643390182193-1643390186651-0
1,ld1-1643390182193-1643390185213-0,entity:artifact:1:ld1-1643390182193-1643390185213-0
1,ld1-1643390182193-1643390189433-1,entity:artifact:1:ld1-1643390182193-1643390189433-1
1,ld1-1643390182193-1643390189224-0,entity:artifact:1:ld1-1643390182193-1643390189224-0
1,ld1-1643390182193-1643390191096-0,entity:artifact:1:ld1-1643390182193-1643390191096-0
1,ld1-1643390182193-1643390189322-0,entity:artifact:1:ld1-1643390182193-1643390189322-0
1,ld1-1643390182193-1643390189462-1,entity:artifact:1:ld1-1643390182193-1643390189462-1
1,ld1-1643390182193-1643390187882-0,entity:artifact:1:ld1-1643390182193-1643390187882-0
1,ld1-1643390182193-1643390188834-0,entity:artifact:1:ld1-1643390182193-1643390188834-0
1,ld1-1643390182193-1643390187760-1,entity:artifact:1:ld1-1643390182193-1643390187760-1
1,ld1-1643390182193-1643390189583-1,entity:artifact:1:ld1-1643390182193-1643390189583-1
1,ld1-1643390182193-1643390191151-0,entity:artifact:1:ld1-1643390182193-1643390191151-0
1,ld1-1643390182193-1643390189267-0,entity:artifact:1:ld1-1643390182193-1643390189267-0
1,ld1-1643390182193-1643390186608-1,entity:artifact:1:ld1-1643390182193-1643390186608-1
1,ld1-1643390182193-1643390190972-0,entity:artifact:1:ld1-1643390182193-1643390190972-0
1,ld1-1643390182193-1643390189282-0,entity:artifact:1:ld1-1643390182193-1643390189282-0
1,ld1-1643390182193-1643390190026-0,entity:artifact:1:ld1-1643390182193-1643390190026-0
1,ld1-1643390182193-1643390188017-0,entity:artifact:1:ld1-1643390182193-1643390188017-0
1,ld1-1643390182193-1643390187881-0,entity:artifact:1:ld1-1643390182193-1643390187881-0
1,ld1-1643390182193-1643390187928-1,entity:artifact:1:ld1-1643390182193-1643390187928-1
1,ld1-1643390182193-1643390185005-0,entity:artifact:1:ld1-1643390182193-1643390185005-0
1,ld1-1643390182193-1643390191172-0,entity:artifact:1:ld1-1643390182193-1643390191172-0
1,ld1-1643390182193-1643390188574-0,entity:artifact:1:ld1-1643390182193-1643390188574-0
1,ld1-1643390182193-1643390186548-0,entity:artifact:1:ld1-1643390182193-1643390186548-0
1,ld1-1643390182193-1643390190226-0,entity:artifact:1:ld1-1643390182193-1643390190226-0
1,ld1-1643390182193-1643390189502-0,entity:artifact:1:ld1-1643390182193-1643390189502-0
1,ld1-1643390182193-1643390189965-1,entity:artifact:1:ld1-1643390182193-1643390189965-1
1,ld1-1643390182193-1643390186519-0,entity:artifact:1:ld1-1643390182193-1643390186519-0
1,ld1-1643390182193-1643390187944-0,entity:artifact:1:ld1-1643390182193-1643390187944-0
1,ld1-1643390182193-1643390189971-0,entity:artifact:1:ld1-1643390182193-1643390189971-0
1,ld1-1643390182193-1643390189936-0,entity:artifact:1:ld1-1643390182193-1643390189936-0
1,ld1-1643390182193-1643390189141-0,entity:artifact:1:ld1-1643390182193-1643390189141-0
1,ld1-1643390182193-1643390192486-0,entity:artifact:1:ld1-1643390182193-1643390192486-0
1,ld1-1643390182193-1643390189310-0,entity:artifact:1:ld1-1643390182193-1643390189310-0
1,ld1-1643390182193-1643390189589-0,entity:artifact:1:ld1-1643390182193-1643390189589-0
1,ld1-1643390182193-1643390188820-0,entity:artifact:1:ld1-1643390182193-1643390188820-0
1,ld1-1643390182193-1643390187780-0,entity:artifact:1:ld1-1643390182193-1643390187780-0
1,ld1-1643390182193-1643390191202-0,entity:artifact:1:ld1-1643390182193-1643390191202-0
1,ld1-1643390182193-1643390191040-0,entity:artifact:1:ld1-1643390182193-1643390191040-0
1,ld1-1643390182193-1643390189390-1,entity:artifact:1:ld1-1643390182193-1643390189390-1
1,ld1-1643390182193-1643390191356-1,entity:artifact:1:ld1-1643390182193-1643390191356-1
1,ld1-1643390182193-1643390189271-1,entity:artifact:1:ld1-1643390182193-1643390189271-1
1,ld1-1643390182193-1643390188040-0,entity:artifact:1:ld1-1643390182193-1643390188040-0
1,ld1-1643390182193-1643390191211-0,entity:artifact:1:ld1-1643390182193-1643390191211-0
1,ld1-1643390182193-1643390189557-1,entity:artifact:1:ld1-1643390182193-1643390189557-1
1,ld1-1643390182193-1643390189665-0,entity:artifact:1:ld1-1643390182193-1643390189665-0
1,ld1-1643390182193-1643390196427-0,entity:artifact:1:ld1-1643390182193-1643390196427-0
1,ld1-1643390182193-1643390187914-1,entity:artifact:1:ld1-1643390182193-1643390187914-1
1,ld1-1643390182193-1643390184821-0,entity:artifact:1:ld1-1643390182193-1643390184821-0
1,ld1-1643390182193-1643390188354-0,entity:artifact:1:ld1-1643390182193-1643390188354-0
1,ld1-1643390182193-1643390188015-0,entity:artifact:1:ld1-1643390182193-1643390188015-0
1,ld1-1643390182193-1643390187786-0,entity:artifact:1:ld1-1643390182193-1643390187786-0
1,ld1-1643390182193-1643390189603-0,entity:artifact:1:ld1-1643390182193-1643390189603-0
1,ld1-1643390182193-1643390191011-0,entity:artifact:1:ld1-1643390182193-1643390191011-0
1,ld1-1643390182193-1643390189933-1,entity:artifact:1:ld1-1643390182193-1643390189933-1
1,ld1-1643390182193-1643390185380-0,entity:artifact:1:ld1-1643390182193-1643390185380-0
1,ld1-1643390182193-1643390189269-0,entity:artifact:1:ld1-1643390182193-1643390189269-0
1,ld1-1643390182193-1643390186527-0,entity:artifact:1:ld1-1643390182193-1643390186527-0
1,ld1-1643390182193-1643390191379-1,entity:artifact:1:ld1-1643390182193-1643390191379-1
1,ld1-1643390182193-1643390188211-0,entity:artifact:1:ld1-1643390182193-1643390188211-0
1,ld1-1643390182193-1643390194898-1,entity:artifact:1:ld1-1643390182193-1643390194898-1
1,ld1-1643390182193-1643390186428-0,entity:artifact:1:ld1-1643390182193-1643390186428-0
1,ld1-1643390182193-1643390189404-0,entity:artifact:1:ld1-1643390182193-1643390189404-0
1,ld1-1643390182193-1643390191106-0,entity:artifact:1:ld1-1643390182193-1643390191106-0
1,ld1-1643390182193-1643390187784-1,entity:artifact:1:ld1-1643390182193-1643390187784-1
1,ld1-1643390182193-1643390188365-0,entity:artifact:1:ld1-1643390182193-1643390188365-0
1,ld1-1643390182193-1643390187786-1,entity:artifact:1:ld1-1643390182193-1643390187786-1
1,ld1-1643390182193-1643390188774-0,entity:artifact:1:ld1-1643390182193-1643390188774-0
1,ld1-1643390182193-1643390191203-0,entity:artifact:1:ld1-1643390182193-1643390191203-0
1,ld1-1643390182193-1643390191200-1,entity:artifact:1:ld1-1643390182193-1643390191200-1
1,ld1-1643390182193-1643390191086-0,entity:artifact:1:ld1-1643390182193-1643390191086-0
1,ld1-1643390182193-1643390188602-0,entity:artifact:1:ld1-1643390182193-1643390188602-0
1,ld1-1643390182193-1643390196425-0,entity:artifact:1:ld1-1643390182193-1643390196425-0
1,ld1-1643390182193-1643390202126-0,entity:artifact:1:ld1-1643390182193-1643390202126-0
1,ld1-1643390182193-1643390186550-0,entity:artifact:1:ld1-1643390182193-1643390186550-0
1,ld1-1643390182193-1643390189107-0,entity:artifact:1:ld1-1643390182193-1643390189107-0
1,ld1-1643390182193-1643390188773-0,entity:artifact:1:ld1-1643390182193-1643390188773-0
1,ld1-1643390182193-1643390188708-0,entity:artifact:1:ld1-1643390182193-1643390188708-0
1,ld1-1643390182193-1643390195114-1,entity:artifact:1:ld1-1643390182193-1643390195114-1
1,ld1-1643390182193-1643390199601-0,entity:artifact:1:ld1-1643390182193-1643390199601-0
1,ld1-1643390182193-1643390189125-1,entity:artifact:1:ld1-1643390182193-1643390189125-1
1,ld1-1643390182193-1643390189550-0,entity:artifact:1:ld1-1643390182193-1643390189550-0
1,ld1-1643390182193-1643390192357-0,entity:artifact:1:ld1-1643390182193-1643390192357-0
1,ld1-1643390182193-1643390189667-0,entity:artifact:1:ld1-1643390182193-1643390189667-0
1,ld1-1643390182193-1643390189341-0,entity:artifact:1:ld1-1643390182193-1643390189341-0
1,ld1-1643390182193-1643390188787-0,entity:artifact:1:ld1-1643390182193-1643390188787-0
1,ld1-1643390182193-1643390189552-0,entity:artifact:1:ld1-1643390182193-1643390189552-0
1,ld1-1643390182193-1643390191204-0,entity:artifact:1:ld1-1643390182193-1643390191204-0
1,ld1-1643390182193-1643390188578-0,entity:artifact:1:ld1-1643390182193-1643390188578-0
1,ld1-1643390182193-1643390191343-0,entity:artifact:1:ld1-1643390182193-1643390191343-0
1,ld1-1643390182193-1643390191009-0,entity:artifact:1:ld1-1643390182193-1643390191009-0
1,ld1-1643390182193-1643390192478-0,entity:artifact:1:ld1-1643390182193-1643390192478-0
1,ld1-1643390182193-1643390186763-0,entity:artifact:1:ld1-1643390182193-1643390186763-0
1,ld1-1643390182193-1643390186551-0,entity:artifact:1:ld1-1643390182193-1643390186551-0
1,ld1-1643390182193-1643390189005-0,entity:artifact:1:ld1-1643390182193-1643390189005-0
1,ld1-1643390182193-1643390186638-0,entity:artifact:1:ld1-1643390182193-1643390186638-0
1,ld1-1643390182193-1643390188516-0,entity:artifact:1:ld1-1643390182193-1643390188516-0
1,ld1-1643390182193-1643390191296-0,entity:artifact:1:ld1-1643390182193-1643390191296-0
1,ld1-1643390182193-1643390188565-0,entity:artifact:1:ld1-1643390182193-1643390188565-0
1,ld1-1643390182193-1643390186490-0,entity:artifact:1:ld1-1643390182193-1643390186490-0
1,ld1-1643390182193-1643390186541-0,entity:artifact:1:ld1-1643390182193-1643390186541-0
1,ld1-1643390182193-1643390189389-0,entity:artifact:1:ld1-1643390182193-1643390189389-0
1,ld1-1643390182193-1643390189451-1,entity:artifact:1:ld1-1643390182193-1643390189451-1
1,ld1-1643390182193-1643390191245-0,entity:artifact:1:ld1-1643390182193-1643390191245-0
1,ld1-1643390182193-1643390187984-0,entity:artifact:1:ld1-1643390182193-1643390187984-0
1,ld1-1643390182193-1643390189358-0,entity:artifact:1:ld1-1643390182193-1643390189358-0
1,ld1-1643390182193-1643390191093-0,entity:artifact:1:ld1-1643390182193-1643390191093-0
1,ld1-1643390182193-1643390189441-0,entity:artifact:1:ld1-1643390182193-1643390189441-0
1,ld1-1643390182193-1643390196424-1,entity:artifact:1:ld1-1643390182193-1643390196424-1
1,ld1-1643390182193-1643390188032-0,entity:artifact:1:ld1-1643390182193-1643390188032-0
1,ld1-1643390182193-1643390190082-0,entity:artifact:1:ld1-1643390182193-1643390190082-0
1,ld1-1643390182193-1643390190716-0,entity:artifact:1:ld1-1643390182193-1643390190716-0
1,ld1-1643390182193-1643390189284-0,entity:artifact:1:ld1-1643390182193-1643390189284-0
1,ld1-1643390182193-1643390189256-1,entity:artifact:1:ld1-1643390182193-1643390189256-1
1,ld1-1643390182193-1643390195115-1,entity:artifact:1:ld1-1643390182193-1643390195115-1
1,ld1-1643390182193-1643390189130-0,entity:artifact:1:ld1-1643390182193-1643390189130-0
1,ld1-1643390182193-1643390186681-1,entity:artifact:1:ld1-1643390182193-1643390186681-1
1,ld1-1643390182193-1643390187924-0,entity:artifact:1:ld1-1643390182193-1643390187924-0
1,ld1-1643390182193-1643390189585-1,entity:artifact:1:ld1-1643390182193-1643390189585-1
1,ld1-1643390182193-1643390187779-0,entity:artifact:1:ld1-1643390182193-1643390187779-0
1,ld1-1643390182193-1643390189393-0,entity:artifact:1:ld1-1643390182193-1643390189393-0
1,ld1-1643390182193-1643390192901-0,entity:artifact:1:ld1-1643390182193-1643390192901-0
1,ld1-1643390182193-1643390188576-0,entity:artifact:1:ld1-1643390182193-1643390188576-0
1,ld1-1643390182193-1643390190209-0,entity:artifact:1:ld1-1643390182193-1643390190209-0
1,ld1-1643390182193-1643390187778-0,entity:artifact:1:ld1-1643390182193-1643390187778-0
1,ld1-1643390182193-1643390186712-0,entity:artifact:1:ld1-1643390182193-1643390186712-0
1,ld1-1643390182193-1643390189710-0,entity:artifact:1:ld1-1643390182193-1643390189710-0
1,ld1-1643390182193-1643390186498-0,entity:artifact:1:ld1-1643390182193-1643390186498-0
1,ld1-1643390182193-1643390190020-1,entity:artifact:1:ld1-1643390182193-1643390190020-1
1,ld1-1643390182193-1643390189117-0,entity:artifact:1:ld1-1643390182193-1643390189117-0
1,ld1-1643390182193-1643390191161-0,entity:artifact:1:ld1-1643390182193-1643390191161-0
1,ld1-1643390182193-1643390196412-1,entity:artifact:1:ld1-1643390182193-1643390196412-1
1,ld1-1643390182193-1643390190081-0,entity:artifact:1:ld1-1643390182193-1643390190081-0
1,ld1-1643390182193-1643390186659-0,entity:artifact:1:ld1-1643390182193-1643390186659-0
1,ld1-1643390182193-1643390187760-0,entity:artifact:1:ld1-1643390182193-1643390187760-0
1,ld1-1643390182193-1643390187906-0,entity:artifact:1:ld1-1643390182193-1643390187906-0
1,ld1-1643390182193-1643390188910-0,entity:artifact:1:ld1-1643390182193-1643390188910-0
1,ld1-1643390182193-1643390184155-0,entity:artifact:1:ld1-1643390182193-1643390184155-0
1,ld1-1643390182193-1643390192479-0,entity:artifact:1:ld1-1643390182193-1643390192479-0
1,ld1-1643390182193-1643390191161-1,entity:artifact:1:ld1-1643390182193-1643390191161-1
1,ld1-1643390182193-1643390183697-0,entity:artifact:1:ld1-1643390182193-1643390183697-0
1,ld1-1643390182193-1643390189468-0,entity:artifact:1:ld1-1643390182193-1643390189468-0
1,ld1-1643390182193-1643390185382-1,entity:artifact:1:ld1-1643390182193-1643390185382-1
1,ld1-1643390182193-1643390191044-0,entity:artifact:1:ld1-1643390182193-1643390191044-0
1,ld1-1643390182193-1643390185559-1,entity:artifact:1:ld1-1643390182193-1643390185559-1
1,ld1-1643390182193-1643390185863-0,entity:artifact:1:ld1-1643390182193-1643390185863-0
1,ld1-1643390182193-1643390189464-0,entity:artifact:1:ld1-1643390182193-1643390189464-0
1,ld1-1643390182193-1643390193175-0,entity:artifact:1:ld1-1643390182193-1643390193175-0
1,ld1-1643390182193-1643390189266-0,entity:artifact:1:ld1-1643390182193-1643390189266-0
1,ld1-1643390182193-1643390186493-0,entity:artifact:1:ld1-1643390182193-1643390186493-0
1,ld1-1643390182193-1643390189098-0,entity:artifact:1:ld1-1643390182193-1643390189098-0
1,ld1-1643390182193-1643390188405-0,entity:artifact:1:ld1-1643390182193-1643390188405-0
1,ld1-1643390182193-1643390190758-0,entity:artifact:1:ld1-1643390182193-1643390190758-0
1,ld1-1643390182193-1643390188020-1,entity:artifact:1:ld1-1643390182193-1643390188020-1
1,ld1-1643390182193-1643390186558-1,entity:artifact:1:ld1-1643390182193-1643390186558-1
1,ld1-1643390182193-1643390190017-0,entity:artifact:1:ld1-1643390182193-1643390190017-0
1,ld1-1643390182193-1643390189964-0,entity:artifact:1:ld1-1643390182193-1643390189964-0
1,ld1-1643390182193-1643390189923-0,entity:artifact:1:ld1-1643390182193-1643390189923-0
1,ld1-1643390182193-1643390188342-0,entity:artifact:1:ld1-1643390182193-1643390188342-0
1,ld1-1643390182193-1643390189475-1,entity:artifact:1:ld1-1643390182193-1643390189475-1
1,ld1-1643390182193-1643390188755-0,entity:artifact:1:ld1-1643390182193-1643390188755-0
1,ld1-1643390182193-1643390188584-1,entity:artifact:1:ld1-1643390182193-1643390188584-1
1,ld1-1643390182193-1643390191149-0,entity:artifact:1:ld1-1643390182193-1643390191149-0
1,ld1-1643390182193-1643390186434-0,entity:artifact:1:ld1-1643390182193-1643390186434-0
1,ld1-1643390182193-1643390189942-0,entity:artifact:1:ld1-1643390182193-1643390189942-0
1,ld1-1643390182193-1643390189233-0,entity:artifact:1:ld1-1643390182193-1643390189233-0
1,ld1-1643390182193-1643390189980-0,entity:artifact:1:ld1-1643390182193-1643390189980-0
1,ld1-1643390182193-1643390188921-1,entity:artifact:1:ld1-1643390182193-1643390188921-1
1,ld1-1643390182193-1643390189888-0,entity:artifact:1:ld1-1643390182193-1643390189888-0
1,ld1-1643390182193-1643390189387-0,entity:artifact:1:ld1-1643390182193-1643390189387-0
1,ld1-1643390182193-1643390187921-1,entity:artifact:1:ld1-1643390182193-1643390187921-1
1,ld1-1643390182193-1643390189440-1,entity:artifact:1:ld1-1643390182193-1643390189440-1
1,ld1-1643390182193-1643390188962-1,entity:artifact:1:ld1-1643390182193-1643390188962-1
