object_id,museum_id,title,artist,artist_province,dynasty,artist_wikidata_id,artist_birth,artist_death,artist_bio,artist_wikipedia_summary,artist_enriched_at,period,period_start_year,period_end_year,type,material,culture,description,provenance,bibliography,dimensions,museum,location,detail_url,image_url,image_urls,iiif_manifest_url,image_path,image_paths,image_count,credit_line,accession_number,crawl_date
205848,2,"Lotus Leaf, Root, and Sprouts -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu)",Hu Zhengyan 胡正言,,Ming（明）,Q15430363,1584-01-01,1674-01-01,胡正言,胡正言（约1584年—1674年），字曰從，号十竹主人，安徽休宁人，明末清初书画篆刻家、出版家。代表作为《十竹齋書畫譜》和《十竹齋箋譜》。,2026-05-21,Ming (1368-1644) to Qing (1644-1911) dynasty,1368,1644,Prints,One page from a woodblock printed book mounted as an album leaf; ink and color on paper,Chinese,Ming (1368-1644) to Qing (1644-1911) dynasty Prints One page from a woodblock printed book mounted as an album leaf; ink and color on paper Hu Zhengyan 胡正言 Chinese,,,sight: 25 x 28.7 cm (9 13/16 x 11 5/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205848,"https://nrs.harvard.edu/urn-3:HUAM:CARP07652_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP07652_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP07652/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205848_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205848_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Francis H. Burr Memorial Fund",1940.165.76,2026-05-20
205849,2,Rocks -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu),Hu Zhengyan 胡正言,,Ming（明）,Q15430363,1584-01-01,1674-01-01,胡正言,胡正言（约1584年—1674年），字曰從，号十竹主人，安徽休宁人，明末清初书画篆刻家、出版家。代表作为《十竹齋書畫譜》和《十竹齋箋譜》。,2026-05-21,Ming (1368-1644) to Qing (1644-1911) dynasty,1368,1644,Prints,One page from a woodblock printed book mounted as an album leaf; ink and color on paper,Chinese,Ming (1368-1644) to Qing (1644-1911) dynasty Prints One page from a woodblock printed book mounted as an album leaf; ink and color on paper Hu Zhengyan 胡正言 Chinese,,,sight: 25 x 28.7 cm (9 13/16 x 11 5/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205849,"https://nrs.harvard.edu/urn-3:HUAM:CARP07626_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP07626_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP07626/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205849_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205849_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Francis H. Burr Memorial Fund",1940.165.77,2026-05-20
205850,2,Rocks -- Illustration from the Ten Bamboo Studio Manual of Calligraphy and Painting (Shizhuzhai shuhua pu),Hu Zhengyan 胡正言,,Ming（明）,Q15430363,1584-01-01,1674-01-01,胡正言,胡正言（约1584年—1674年），字曰從，号十竹主人，安徽休宁人，明末清初书画篆刻家、出版家。代表作为《十竹齋書畫譜》和《十竹齋箋譜》。,2026-05-21,Ming (1368-1644) to Qing (1644-1911) dynasty,1368,1644,Prints,One page from a woodblock printed book mounted as an album leaf; ink and color on paper,Chinese,Ming (1368-1644) to Qing (1644-1911) dynasty Prints One page from a woodblock printed book mounted as an album leaf; ink and color on paper Hu Zhengyan 胡正言 Chinese,,,sight: 25 x 28.7 cm (9 13/16 x 11 5/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205850,"https://nrs.harvard.edu/urn-3:HUAM:CARP07627_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP07627_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP07627/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205850_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205850_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Francis H. Burr Memorial Fund",1940.165.78,2026-05-20
205851,2,"Covered Globular Jar with Decoration of Flowers, Butterflies, Rocks, and Lingzhi Fungus",,Jiangxi,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Enameled blue-and-white ware, ""doucai"" type: porcelain with decoration in underglaze cobalt blue and overglaze polychrome enamels; with spurious underglaze cobalt blue mark reading ""Da Ming Chenghua nian zhi"" within a double circle on the base",Chinese,"Qing dynasty, 1644-1911 Vessels Enameled blue-and-white ware, ""doucai"" type: porcelain with decoration in underglaze cobalt blue and overglaze polychrome enamels; with spurious underglaze cobalt blue mark reading ""Da Ming Chenghua nian zhi"" within a double circle on the base Chinese",,"John Alexander Pope, ""Ming Porcelains in the Davis Collection"", Bulletin of the Fogg Art Museum, President and Fellows of Harvard College (November 1941), vol. IX, no. 5, pp. 95-100 p. 96, fig. 1 | Fogg Art Museum, The Use of Blue on Chinese Porcelain of the Ming Dynasty 1368-1644, exh. cat., Harvard University Press (Cambridge, Mass., Spring 1947) no. 7 (not illustrated) | Christopher Reed, ""Wrong!"", Harvard Magazine (Cambridge, MA, September 2004-October 2004), vol. 107, no. 1, pp. 40-51 p. 1 (partial) and p. 44 (full view and detail)",including cover: H. 10.9 x Diam. 13.2 cm (4 5/16 x 5 3/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205851,"https://nrs.harvard.edu/urn-3:HUAM:75202_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:75202_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:75584_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:75200_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:75585_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37880_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37881_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37883_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:75202/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205851_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205851_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205851_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205851_3.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205851_4.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205851_5.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205851_6.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205851_7.jpg,7,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.247.A-B,2026-05-20
205852,2,"Wide-Shouldered Jar with Decoration of Two Dragons, Each Pursuing a Flaming Jewel and Striding over Mountains and Water",,Jiangxi,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,"Enameled blue-and-white ware, ""wucai"" type: porcelain with decoration painted in underglaze cobalt blue and overglaze polychrome enamels",Chinese,"Ming dynasty, 1368-1644 Vessels Enameled blue-and-white ware, ""wucai"" type: porcelain with decoration painted in underglaze cobalt blue and overglaze polychrome enamels Chinese",,"Fogg Art Museum, The Use of Blue on Chinese Porcelain of the Ming Dynasty 1368-1644, exh. cat., Harvard University Press (Cambridge, Mass., Spring 1947) no. 40 (not illustrated) | Hugo Munsterberg, Dragons in Chinese Art, exh. cat., China House Gallery (New York, 1971) p. 46, no. 44",H. 11.7 x Diam. 13 cm (4 5/8 x 5 1/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205852,"https://nrs.harvard.edu/urn-3:HUAM:779301/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:779301/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779304/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779305/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779303/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779302/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37883_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:779301/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205852_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205852_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205852_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205852_3.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205852_4.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205852_5.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205852_6.jpg,6,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.248,2026-05-20
205860,2,Covered Cylindrical Jar with Decoration of Flowers and Handles in the Form of Lion Heads,,Jiangxi,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Biscuit porcelain with applique molded handles and decoration painted in green, aubergine, and black enamels against a yellow enamel ground; with spurious underglaze cobalt-blue mark reading ""Da Ming Jiajing nian zhi"" on base and inside of cover",Chinese,"Qing dynasty, 1644-1911 Vessels Biscuit porcelain with applique molded handles and decoration painted in green, aubergine, and black enamels against a yellow enamel ground; with spurious underglaze cobalt-blue mark reading ""Da Ming Jiajing nian zhi"" on base and inside of cover Chinese",,,H. 19.1 x Diam. 17.5 cm (7 1/2 x 6 7/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205860,"https://nrs.harvard.edu/urn-3:HUAM:VRS37852_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37852_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37852/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205860_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205860_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.233.A-B,2026-05-20
205861,2,Seated Bodhisattva Guanyin,,Jiangxi,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Sculpture,"Enameled blue-and-white ware, ""wucai"" type: porcelain with decoration painted in underglaze cobalt blue and overglaze polychrome enamels; with underglaze cobalt-blue mark reading ""Da Ming Wanli shiliu nian zhi"" on the base",Chinese,"Ming dynasty, 1368-1644 Sculpture Enameled blue-and-white ware, ""wucai"" type: porcelain with decoration painted in underglaze cobalt blue and overglaze polychrome enamels; with underglaze cobalt-blue mark reading ""Da Ming Wanli shiliu nian zhi"" on the base Chinese",,,H. 19.1 x W. 10.2 x D. 7 cm (7 1/2 x 4 x 2 3/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205861,"https://nrs.harvard.edu/urn-3:HUAM:LEG277955/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:LEG277955/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG277954/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG277956/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:LEG277957/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37867_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:LEG277955/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205861_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205861_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205861_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205861_3.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205861_4.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205861_5.jpg,5,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.235,2026-05-20
205863,2,"Bowl with Decoration of Two Dragons, Each Pursuing a Flaming Jewel",,,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,Enameled biscuit porcelain: porcelain with yellow enamel over incised decoration; with underglaze cobalt-blue double circle on the base,Chinese,"Ming dynasty, 1368-1644 Vessels Enameled biscuit porcelain: porcelain with yellow enamel over incised decoration; with underglaze cobalt-blue double circle on the base Chinese",,,H. 8.1 x Diam. 18.4 cm (3 3/16 x 7 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205863,"https://nrs.harvard.edu/urn-3:HUAM:CARP08827_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:CARP08827_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:CARP08827/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205863_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205863_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.240,2026-05-20
205866,2,"Cantonese Painting of an Unidentified, Long and Mottled Fish",,Guangdong,,,,,,,,20th century,1901,2000,Paintings,One of fifty-four paintings (originally fifty-five); ink and color on paper,Chinese,20th century Paintings One of fifty-four paintings (originally fifty-five); ink and color on paper Chinese,,,35.6 x 40.4 cm (14 x 15 7/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205866,"https://nrs.harvard.edu/urn-3:HUAM:819453/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:819453/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:819453/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205866_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205866_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of DR. THOMAS BARBOUR",1939.269.5,2026-05-20
205867,2,"Cantonese Painting of a Fish Identified as ""Faw-Lay,"" Cyprinus flammans",,Guangdong,,,,,,,,20th century,1901,2000,Paintings,One of fifty-four paintings (originally fifty-five); ink and color on paper,Chinese,20th century Paintings One of fifty-four paintings (originally fifty-five); ink and color on paper Chinese,,,36.4 x 38.7 cm (14 5/16 x 15 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205867,"https://nrs.harvard.edu/urn-3:HUAM:819454/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:819454/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:819454/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205867_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205867_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of DR. THOMAS BARBOUR",1939.269.6,2026-05-20
205868,2,"Cantonese Painting of a Fish Identified as ""Hawk-T'sum,""  Belone New Species",,Guangdong,,,,,,,,20th century,1901,2000,Paintings,One of fifty-four paintings (originally fifty-five); ink and color on paper,Chinese,20th century Paintings One of fifty-four paintings (originally fifty-five); ink and color on paper Chinese,,,35.4 x 40.4 cm (13 15/16 x 15 7/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205868,"https://nrs.harvard.edu/urn-3:HUAM:819448/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:819448/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:819448/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205868_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205868_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of DR. THOMAS BARBOUR",1939.269.10,2026-05-20
205871,2,Tomb Figurine in the Form of a Young Woman Playing Cymbals while Riding a Galloping Horse,,,Tang（唐）,,,,,,,"Tang dynasty, 618-907",618,907,Sculpture,Molded brick red earthenware with cold-painted pigments over white ground,Chinese,"Tang dynasty, 618-907 Sculpture Molded brick red earthenware with cold-painted pigments over white ground Chinese",,,H. 25.4 x L. 31.4 cm (10 x 12 3/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205871,"https://nrs.harvard.edu/urn-3:HUAM:VRS37646_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37646_dynmc/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37649_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37646/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205871_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205871_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205871_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of Julia Isham Taylor",1939.175,2026-05-20
205876,2,Deep Circular Bowl with Decoration of Stylized Lotus Arabesque on the Interior and Lions and Peonies on the Exterior,,Jiangxi,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Biscuit porcelain with decoration painted in green, aubergine, turquoise, and black enamels against a yellow enamel ground; with spurious underglaze cobalt-blue mark reading ""Da Ming Chenghua nian zhi"" within a double circle on the base",Chinese,"Qing dynasty, 1644-1911 Vessels Biscuit porcelain with decoration painted in green, aubergine, turquoise, and black enamels against a yellow enamel ground; with spurious underglaze cobalt-blue mark reading ""Da Ming Chenghua nian zhi"" within a double circle on the base Chinese",,,H. 9.9 x Diam. 17.9 cm (3 7/8 x 7 1/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205876,"https://nrs.harvard.edu/urn-3:HUAM:VRS37840_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37840_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37840/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205876_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205876_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.236,2026-05-20
205877,2,BOOK OF PAINTINGS OF FISH ON RICE PAPER,,,,,,,,,,20th century,1901,2000,Paintings,Album,Chinese,20th century Paintings Album Chinese,,,,Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205877,"https://nrs.harvard.edu/urn-3:HUAM:VRS37706_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37706_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37706/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205877_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205877_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of DR. THOMAS BARBOUR",1939.268,2026-05-20
205878,2,"Cantonese Painting of a Fish Identified as ""So-Shen-Leem,"" Genus Silurus",,Guangdong,,,,,,,,20th century,1901,2000,Paintings,One of fifty-four paintings (originally fifty-five); ink and color on paper,Chinese,20th century Paintings One of fifty-four paintings (originally fifty-five); ink and color on paper Chinese,,,35.5 x 40.2 cm (14 x 15 13/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205878,"https://nrs.harvard.edu/urn-3:HUAM:819432/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:819432/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:CARP10551_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:819432/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205878_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205878_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205878_2.jpg,2,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of DR. THOMAS BARBOUR",1939.269.1,2026-05-20
205879,2,"Cantonese Painting of a Fish Identified as ""Teng-Taou-Ew,"" Glotosus lincatus",,Guangdong,,,,,,,,20th century,1901,2000,Paintings,One of fifty-four paintings (originally fifty-five); ink and color on paper,Chinese,20th century Paintings One of fifty-four paintings (originally fifty-five); ink and color on paper Chinese,,,36.5 x 38.9 cm (14 3/8 x 15 5/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205879,"https://nrs.harvard.edu/urn-3:HUAM:819447/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:819447/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:819447/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205879_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205879_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of DR. THOMAS BARBOUR",1939.269.2,2026-05-20
205880,2,"Cantonese Painting of a Fish Identified as ""Too-Layung,"" Leuciscus Species",,Guangdong,,,,,,,,20th century,1901,2000,Paintings,One of fifty-four paintings (originally fifty-five); ink and color on paper,Chinese,20th century Paintings One of fifty-four paintings (originally fifty-five); ink and color on paper Chinese,,,36.5 x 38.7 cm (14 3/8 x 15 1/4 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205880,"https://nrs.harvard.edu/urn-3:HUAM:819450/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:819450/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:819450/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205880_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205880_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Gift of DR. THOMAS BARBOUR",1939.269.9,2026-05-20
205881,2,"Vase in the Form of a ""Fang Zun"" Beaker with Decoration of Dragons and Phoenixes and of Sages within a Landscape",,,Qing（清）,,,,,,,"Qing dynasty, 1644-1911",1644,1911,Vessels,"Enameled blue-and-white ware: porcelain with decoration painted in underglaze cobalt blue and overglaze polychrome enamels; with spurious underglaze mark reading ""Da Ming Chenghua nian zhi"" within a double circle on the base",Chinese,"Qing dynasty, 1644-1911 Vessels Enameled blue-and-white ware: porcelain with decoration painted in underglaze cobalt blue and overglaze polychrome enamels; with spurious underglaze mark reading ""Da Ming Chenghua nian zhi"" within a double circle on the base Chinese",,,H. 19 x W. 10.7 x D. 10.7 cm (7 1/2 x 4 3/16 x 4 3/16 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205881,"https://nrs.harvard.edu/urn-3:HUAM:VRS37866_dynmc/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:VRS37866_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:VRS37866/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205881_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205881_1.jpg,1,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.264,2026-05-20
205882,2,'Zhadou' Receptacle in the Form of an Archaic Bronze 'Zun' Wine Vessel with Decoration of Striding Dragons and Clouds,,Jiangxi,Ming（明）,,,,,,,"Ming dynasty, 1368-1644",1368,1644,Vessels,"Enamelled ware: porcelain with yellow and green enamels applied on the biscuit over incised decoration, the interior and base with clear glaze; underglaze cobalt blue mark reading ""Zhengde nian zhi"" within a double circle on the base",Chinese,"Ming dynasty, 1368-1644 Vessels Enamelled ware: porcelain with yellow and green enamels applied on the biscuit over incised decoration, the interior and base with clear glaze; underglaze cobalt blue mark reading ""Zhengde nian zhi"" within a double circle on the base Chinese",,,H. 11.5 x Diam. 15 cm (4 1/2 x 5 7/8 in.),Harvard Art Museums,"Cambridge, MA, USA",https://www.harvardartmuseums.org/collections/object/205882,"https://nrs.harvard.edu/urn-3:HUAM:779306/full/!800,800/0/default.jpg","https://nrs.harvard.edu/urn-3:HUAM:779306/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779307/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779309/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779310/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779311/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:779312/full/!800,800/0/default.jpg | https://nrs.harvard.edu/urn-3:HUAM:VRS37879_dynmc/full/!800,800/0/default.jpg",https://nrs.harvard.edu/urn-3:HUAM:779306/manifest,C:\Users\Administrator\Desktop\harvard\harvard\205882_1.jpg,C:\Users\Administrator\Desktop\harvard\harvard\205882_1.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205882_2.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205882_3.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205882_4.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205882_5.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205882_6.jpg | C:\Users\Administrator\Desktop\harvard\harvard\205882_7.jpg,7,"Harvard Art Museums/Arthur M. Sackler Museum, Bequest of Samuel C. Davis",1940.265,2026-05-20
